timestamp,position_x,position_y,angle,speed,acceleration,steering_angle,distance_from_object (cm)
2336.331609314,0,0,0,0,0,0,-1
2336.431766846,9.199320073043424e-20,0.0015023629799952687,1.5707963267948966,0.015,0.1497640736599544,0.0,0
2336.531953494,2.7603308741635326e-19,0.004507962419997966,1.5707963267948966,0.03,0.14972054958846948,0.0,0
2336.6321528,5.521277959979329e-19,0.009016931189994465,1.5707963267948966,0.045,0.1497016356581516,0.0,0
2336.732335594,9.201934100028558e-19,0.015027898829989679,1.5707963267948966,0.06,0.14972630929031527,0.0,0
2336.832567558,1.3805012370717826e-18,0.022545296130001585,1.5707963267948966,0.075,0.14965285924135177,0.0,0
2336.932762019,1.93266395387479e-18,0.031562797620022134,1.5707963267948966,0.09,0.1497088746249737,0.0,0
2337.032987316,2.577052046987393e-18,0.04208645380499319,1.5707963267948966,0.105,0.14966281416997199,0.0,0
2337.133196154,3.3133746432057717e-18,0.054111514365001764,1.5707963267948966,0.12,0.14968739583617674,0.0,0
2337.233362698,4.0493864681523755e-18,0.06613149964498688,1.5707963267948966,0.12,0.0,0.0,0
2337.333565339,4.785663529553851e-18,0.0781558165650017,1.5707963267948966,0.12,0.0,0.0,0
2337.433769386,5.521950922076736e-18,0.09018030220503305,1.5707963267948966,0.12,0.0,0.0,0
2337.533966088,6.258184344411213e-18,0.10220390644499956,1.5707963267948966,0.12,0.0,0.0,0
2337.634174979,-0.00016809211890128802,0.11422779847170798,1.5847752588573798,0.12,0.0,0.17453292519943295,0
2337.734350378,-0.0005040750199644473,0.12624415014861817,1.5987495188554508,0.12,0.0,0.17453292519943295,0
2337.834524944,-0.00100793368812606,0.13825453379520064,1.6127236626517762,0.12,0.0,0.17453292519943295,0
2337.934740241,-0.0019441927098655478,0.15024386830068673,1.6487291585799118,0.12,0.0,0.5235987755982988,0
2338.034950747,-0.003311347656197543,0.1621911601585588,1.6847329331907501,0.12,0.0,0.5235987755982988,0
2338.135164639,-0.005107746435114028,0.17408189685497738,1.720737924328413,0.12,0.0,0.5235987755982988,0
2338.235380407,-0.007331063910500408,0.18590048144229518,1.7567435894781132,0.12,0.0,0.5235987755982988,0
2338.335563672,-0.009977388886980177,0.19762759749689093,1.7927375769032419,0.12,0.0,0.5235987755982988,0
2338.435778919,-0.01304512691785471,0.20925556214700816,1.828743054867332,0.12,0.0,0.5235987755982988,0
2338.536000781,-0.016529713985131256,0.22076631035633365,1.8647509094781556,0.12,0.0,0.5235987755982988,0
2338.636212694,-0.020426002594180342,0.23214303621121174,1.9007551895978583,0.12,0.0,0.5235987755982988,0
2338.736454349,-0.024862042490208715,0.2433241970346513,1.9484912244965469,0.12,0.0,0.7853981633974483,0
2338.836671836,-0.02945285079910363,0.2544395702969209,1.9624713556831739,0.12,0.0,0.17453292519943295,0
2338.936854737,-0.03419690870922635,0.2654858887399957,1.97644666219469,0.12,0.0,0.17453292519943295,0
2339.037058004,-0.03909590090489346,0.27646704894272617,1.9904248097208463,0.12,0.0,0.17453292519943295,0
2339.137268355,-0.04414827372521681,0.2873794261781888,2.004403945450299,0.12,0.0,0.17453292519943295,0
2339.237435631,-0.04935039131952863,0.2982154831338356,2.018377072306807,0.12,0.0,0.17453292519943295,0
2339.337655359,-0.054706291605831806,0.30898339119439805,2.0323575161082696,0.12,0.0,0.17453292519943295,0
2339.438992721,-0.06027529023114682,0.3197937386358713,2.0464938675302995,0.12,0.0,0.17453292519943295,0
2339.539210313,-0.06593166904822564,0.33040659524583066,2.06047401336418,0.12,0.0,0.17453292519943295,0
2339.639458949,-0.07173770313814207,0.340942577878388,2.074458489771619,0.12,0.0,-0.17453292519943295,0
2339.739621225,-0.07768525098708409,0.35138740476383346,2.088430919138471,0.12,0.0,-0.17453292519943295,0
2339.839813555,-0.08400674583630643,0.3616144838160003,2.124428163449858,0.12,0.0,-0.5235987755982988,0
2339.939999322,-0.09069175110067465,0.37160679138282415,2.160423049797112,0.12,0.0,-0.5235987755982988,0
2340.040166494,-0.09784428265849768,0.38126718216704114,2.2081236151788195,0.12,0.0,-0.7853981633974483,0
2340.140331739,-0.1053396172979905,0.39066379099400844,2.2441111283524617,0.12,0.0,-0.5235987755982988,0
2340.240520424,-0.1131700952685944,0.3997867039181177,2.2801070630829723,0.12,0.0,-0.5235987755982988,0
2340.340685878,-0.12132185330036166,0.40861992205829706,2.3160946513464578,0.12,0.0,-0.5235987755982988,0
2340.440845186,-0.1297856126101595,0.4171536170870625,2.352080031466219,0.12,0.0,-0.5235987755982988,0
2340.541026266,-0.13855288412311212,0.4253790005306031,2.388073233861377,0.12,0.0,-0.5235987755982988,0
2340.641212347,-0.14761093752786653,0.43328394078423665,2.424068233023116,0.12,0.0,-0.5235987755982988,0
2340.741376395,-0.15703353115063923,0.4407463516003826,2.4717673107260674,0.12,0.0,-0.7853981633974483,0
2340.841552579,-0.16680244675812253,0.44775178840062063,2.5194721677084635,0.12,0.0,-0.7853981633974483,0
2340.941744441,-0.17689594346323304,0.4542843542749642,2.567184490704286,0.12,0.0,-0.7853981633974483,0
2341.041955837,-0.18729160187213667,0.4603291661195155,2.614906115977687,0.12,0.0,-0.7853981633974483,0
2341.142132021,-0.1979599411396607,0.4658694182962007,2.662610972960083,0.12,0.0,-0.7853981633974483,0
2341.242317061,-0.2088813267622157,0.470895027148475,2.7103200472541786,0.12,0.0,-0.7853981633974483,0
2341.342504967,-0.22003028662357677,0.47539417948357743,2.7580304863649627,0.12,0.0,-0.7853981633974483,0
2341.442706779,-0.23138273661838218,0.47935696690666296,2.805747547646086,0.12,0.0,-0.7853981633974483,0
2341.542877183,-0.2429076209039132,0.482772845104931,2.853449652137072,0.12,0.0,-0.7853981633974483,0
2341.643074724,-0.2545854778433544,0.4856359094257268,2.901164679526998,0.12,0.0,-0.7853981633974483,0
2341.743233981,-0.2663820520333517,0.48793805250621375,2.948861475709798,0.12,0.0,-0.7853981633974483,0
2341.843453086,-0.2782821293662735,0.4896758307348176,2.9965867720828907,0.12,0.0,-0.7853981633974483,0
2341.943613958,-0.2902445740469185,0.4908435641338228,3.044284337344234,0.12,0.0,-0.7853981633974483,0
2342.043804624,-0.3022526699433558,0.4914396132204745,3.091996090793593,0.12,0.0,-0.7853981633974483,0
2342.144035866,-0.3142803980548426,0.4914620508129368,3.1397271669221185,0.12,0.0,-0.7853981633974483,0
2342.24422148,-0.3262900405838534,0.4909110964035676,3.187436514560429,0.12,0.0,-0.7853981633974483,0
2342.344417044,-0.33826092539193925,0.48978784577999834,3.2351506004840402,0.12,0.0,-0.7853981633974483,0
2342.444595835,-0.3501626323917301,0.48809528887226267,3.2828566989448524,0.12,0.0,-0.7853981633974483,0
2342.544936825,-0.3619890265631503,0.4858325192308174,3.330640038120637,0.12,0.0,-0.7853981633974483,0
2342.645125929,-0.3736763269001429,0.483012564390454,3.37835104773051,0.12,0.0,-0.7853981633974483,0
2342.745357954,-0.38522071029577176,0.4796367357148119,3.4260824967310795,0.12,0.0,-0.7853981633974483,0
2342.845555392,-0.3965870145302564,0.47571547178266216,3.473797475071289,0.12,0.0,-0.7853981633974483,0
2342.945710588,-0.40774873231051256,0.4712586379838494,3.5214923373673592,0.12,0.0,-0.7853981633974483,0
2343.045869273,-0.41868564237157163,0.4662745258541898,3.569188861158354,0.12,0.0,-0.7853981633974483,0
2343.146043377,-0.42937408438827357,0.4607737019821494,3.616892727624719,0.12,0.0,-0.7853981633974483,0
2343.246227951,-0.4397891145424,0.45476876979418207,3.664601580005339,0.12,0.0,-0.7853981633974483,0
2343.346408254,-0.4499054961013841,0.4482742671246316,3.7123083984947614,0.12,0.0,-0.7853981633974483,0
2343.446593244,-0.4597010958713401,0.44130436833532066,3.760017448978414,0.12,0.0,-0.7853981633974483,0
2343.546796778,-0.46915483242526546,0.433873780227686,3.807735330292398,0.12,0.0,-0.7853981633974483,0
2343.646953381,-0.47823928977575797,0.4260045995562463,3.855430862615169,0.12,0.0,-0.7853981633974483,0
2343.747119308,-0.4869390066520459,0.41771043338417035,3.903130835115958,0.12,0.0,-0.7853981633974483,0
2343.84727987,-0.49523292471134656,0.4090113694678835,3.9508282527523817,0.12,0.0,-0.7853981633974483,0
2343.94744887,-0.5031032709467391,0.39992595360437283,3.9985296886450628,0.12,0.0,-0.7853981633974483,0
2344.047606983,-0.510530683286037,0.39047665355732875,4.046225940044469,0.12,0.0,-0.7853981633974483,0
2344.14776916,-0.5174993872678245,0.38068356347742327,4.093924126759219,0.12,0.0,-0.7853981633974483,0
2344.247922639,-0.5239927078775901,0.37057024818603146,4.141618171403451,0.12,0.0,-0.7853981633974483,0
2344.348084921,-0.5299969666260287,0.36015791759811616,4.189316408120326,0.12,0.0,-0.7853981633974483,0
2344.44823689,-0.5354974210350977,0.34947227280824794,4.237009733687923,0.12,0.0,-0.7853981633974483,0
2344.548435268,-0.5406120867125369,0.33859054085309814,4.2730091509334995,0.12,0.0,-0.5235987755982988,0
2344.64866417,-0.545333103623179,0.32752835338438024,4.309019534885523,0.12,0.0,-0.5235987755982988,0
2344.748866871,-0.549651768773008,0.31630634367727767,4.345020505304664,0.12,0.0,-0.5235987755982988,0
2344.849058426,-0.5534298755471837,0.3048923997494841,4.39273268210418,0.12,0.0,-0.7853981633974483,0
2344.949290974,-0.5570495061509346,0.2934220557587906,4.406714914269058,0.12,0.0,-0.17453292519943295,0
2345.049477059,-0.560506878399993,0.28190758657570003,4.420690664941891,0.12,0.0,-0.17453292519943295,0
2345.149699242,-0.5638041242742325,0.27034174170617203,4.434671451210811,0.12,0.0,-0.17453292519943295,0
2345.249869911,-0.5669378254643407,0.2587369210262684,4.448645051383711,0.12,0.0,-0.17453292519943295,0
2345.350053758,-0.569909434335209,0.2470879079009575,4.462620489860197,0.12,0.0,-0.17453292519943295,0
2345.45022974,-0.5727177505862463,0.23539942493875735,4.476594831185585,0.12,0.0,0.17453292519943295,0
2345.550390461,-0.5753620811610106,0.22367463222155293,4.490567043633178,0.12,0.0,0.17453292519943295,0
2345.650553786,-0.5778423978688012,0.21191373135685238,4.504539619333325,0.12,0.0,0.17453292519943295,0
2345.750718361,-0.5798979828997083,0.20007105698809635,4.5405268917885,0.12,0.0,0.5235987755982988,0
2345.85089304,-0.5815262644357675,0.18816088427136493,4.576517794423156,0.12,0.0,0.5235987755982988,0
2345.951054021,-0.5827248211142558,0.17620147540876283,4.612503775620777,0.12,0.0,0.5235987755982988,0
2346.051241046,-0.583492410936949,0.16420356135869096,4.6484991139442,0.12,0.0,0.5235987755982988,0
2346.151407601,-0.5838277476772784,0.15218825332543306,4.684487097776449,0.12,0.0,0.5235987755982988,0
2346.251572593,-0.5837305621742872,0.1401688471861486,4.720474520052032,0.12,0.0,0.5235987755982988,0
2346.351743264,-0.583465422214518,0.1281512911645148,4.734448120503925,0.12,0.0,0.17453292519943295,0
2346.451910132,-0.5830324078917837,0.11613906908017323,4.748421190445248,0.12,0.0,0.17453292519943295,0
2346.552089188,-0.5824315001645916,0.10413261028241716,4.762395960587217,0.12,0.0,0.17453292519943295,0
2346.652263088,-0.5813990080776842,0.09215616558612055,4.798386583341652,0.12,0.0,0.5235987755982988,0
2346.752452093,-0.5799359526426008,0.08022283756733242,4.834382633042313,0.12,0.0,0.5235987755982988,0
2346.852641723,-0.5780443705795081,0.06834981901619219,4.8703789072937855,0.12,0.0,0.5235987755982988,0
2346.952818071,-0.57572708526982,0.05655411984856183,4.906370409569191,0.12,0.0,0.5235987755982988,0
2347.053003534,-0.572986559741714,0.04484838840710848,4.942365186694899,0.12,0.0,0.5235987755982988,0
2347.153194623,-0.5698263542507638,0.03324821757249314,4.9783619851381635,0.12,0.0,0.5235987755982988,0
2347.253374045,-0.5662511816342777,0.021770615920153367,5.014354591844627,0.12,0.0,0.5235987755982988,0
2347.353559978,-0.5622650193267108,0.010428372098004979,5.050349537832622,0.12,0.0,0.5235987755982988,0
2347.45374565,-0.5578732762396191,-0.000763045347746719,5.086344390048337,0.12,0.0,0.5235987755982988,0
2347.553930073,-0.5530816961301009,-0.011789032290625383,5.122338793521381,0.12,0.0,0.5235987755982988,0
2347.654108505,-0.5478967649563031,-0.02263480710614264,5.158331044539225,0.12,0.0,0.5235987755982988,0
2347.754277093,-0.5423254974231112,-0.03328595356037056,5.194319758790754,0.12,0.0,0.5235987755982988,0
2347.85446063,-0.5363736548892171,-0.043731270314227355,5.230313843940544,0.12,0.0,0.5235987755982988,0
2347.954641355,-0.5300499668536457,-0.05395535599240228,5.266306918790834,0.12,0.0,0.5235987755982988,0
2348.0547989,-0.5233640882661985,-0.06394300409033155,5.302291665497421,0.12,0.0,0.5235987755982988,0
2348.154967489,-0.5162087833415477,-0.07360155248202024,5.349992905667875,0.12,0.0,0.7853981633974483,0
2348.255143526,-0.5086004687805505,-0.08290859187938751,5.397697692647556,0.12,0.0,0.7853981633974483,0
2348.355323106,-0.500556688373676,-0.09184253006759285,5.445404166837423,0.12,0.0,0.7853981633974483,0
2348.455542428,-0.4920924965360888,-0.1003859366813382,5.493129566547981,0.12,0.0,0.7853981633974483,0
2348.555769303,-0.483325552528189,-0.10861969851676781,5.529139222236554,0.12,0.0,0.5235987755982988,0
2348.6559718,-0.4741780685150965,-0.1164240125841425,5.576856609721028,0.12,0.0,0.7853981633974483,0
2348.756123982,-0.464673687725465,-0.12377964739437024,5.624550036721489,0.12,0.0,0.7853981633974483,0
2348.856322573,-0.4548247179592078,-0.13067677031160077,5.672265564131368,0.12,0.0,0.7853981633974483,0
2348.956540072,-0.44473194153339696,-0.13721610837764323,5.7082718511971935,0.12,0.0,0.5235987755982988,0
2349.056723246,-0.4344139116954345,-0.14338589642440666,5.74426580592773,0.12,0.0,0.5235987755982988,0
2349.156941787,-0.4238767456703086,-0.1491822934075358,5.780272467364939,0.12,0.0,0.5235987755982988,0
2349.257182935,-0.4131352792595675,-0.15459674102299695,5.816287251077476,0.12,0.0,0.5235987755982988,0
