timestamp,position_x,position_y,angle,speed,acceleration,steering_angle,distance_from_object (cm)
9348.206965473,0,0,0,0,0,0,-1
9348.3071107,7.358551901674847e-20,0.0012017427239916288,1.5707963267948966,0.012,0.11982598032439021,0.0,0
9348.407278013,2.2078901411221824e-19,0.0036057582360226664,1.5707963267948966,0.024,0.11979955976102775,0.0,0
9348.512587537,4.529295627844957e-19,0.00739690109997173,1.5707963267948966,0.036000000000000004,0.1139498076181717,0.0,0
9348.612718648,7.472301497830837e-19,0.012203194428031567,1.5707963267948966,0.048,0.11984287280953669,0.0,0
9348.712934924,1.1154187746593206e-18,0.018216170988009255,1.5707963267948966,0.06,0.11974102889279707,0.0,0
9348.813075099,1.5569096158665271e-18,0.025426263588007716,1.5707963267948966,0.072,0.11983202545833935,0.0,0
9348.913208763,2.0719487745062778e-18,0.033837491364021845,1.5707963267948966,0.08399999999999999,0.11983981730639397,0.0,0
9349.01339139,2.6608527752396426e-18,0.04345502355605277,1.5707963267948966,0.09599999999999999,0.11978124710147015,0.0,0
9349.113519115,3.323006704044737e-18,0.054268817856027454,1.5707963267948966,0.10799999999999998,0.11984692551466725,0.0,0
9349.213703982,4.0591531642141145e-18,0.06629100189606106,1.5707963267948966,0.11999999999999998,0.1197785689525989,0.0,0
9349.313881088,4.795242597465561e-18,0.07831225461584836,1.5707963267948966,0.12,1.385325286603908e-16,0.0,0
9349.414072935,5.531440345848488e-18,0.09033527625597343,1.5707963267948966,0.12,0.0,0.0,0
9349.514208994,6.267228170648878e-18,0.10235160333595558,1.5707963267948966,0.12,0.0,0.0,0
9349.614404644,7.003453863017654e-18,0.11437508133600204,1.5707963267948966,0.12,0.0,0.0,0
9349.714552632,7.739329340686658e-18,0.1263928398959615,1.5707963267948966,0.12,0.0,0.0,0
9349.814754584,8.475601339398343e-18,0.1384170741359776,1.5707963267948966,0.12,0.0,0.0,0
9349.914938826,9.211743207133986e-18,0.15043918317587668,1.5707963267948966,0.12,0.0,0.0,0
9350.0150977,9.94769867383613e-18,0.162458248055882,1.5707963267948966,0.12,0.0,0.0,0
9350.115246626,1.0683581043817942e-17,0.17447611917585162,1.5707963267948966,0.12,0.0,0.0,0
9350.215400604,1.1419500535301927e-17,0.1864945965359584,1.5707963267948966,0.12,0.0,0.0,0
9350.315551144,1.2155394764764897e-17,0.19851266133595344,1.5707963267948966,0.12,0.0,0.0,0
9350.415715697,1.2891391960078506e-17,0.21053240769590045,1.5707963267948966,0.12,0.0,0.0,0
9350.515856288,-0.0001678630692497573,0.22254810612341236,1.5847657311494552,0.12,0.0,-0.17453292519943295,0
9350.616026987,-0.0005037078457928151,0.2345638974412123,1.5987393355071848,0.12,0.0,-0.17453292519943295,0
9350.716177162,-0.0010072807004530661,0.2465713635825637,1.6127100768096452,0.12,0.0,-0.17453292519943295,0
9350.816359008,-0.0019429203322896536,0.2585567201121179,1.6487035544147413,0.12,0.0,-0.5235987755982988,0
9350.916492776,-0.0034480748070462018,0.27047813024331774,1.696388212491677,0.12,0.0,-0.7853981633974483,0
9351.016631075,-0.005519890616377166,0.28231477486055995,1.7440750282745034,0.12,0.0,-0.7853981633974483,0
9351.116790836,-0.008154273487080758,0.29404168861112934,1.7917720644676345,0.12,0.0,-0.7853981633974483,0
9351.216953148,-0.011344882613756381,0.30562995212767957,1.8394703154704286,0.12,0.0,-0.7853981633974483,0
9351.317121294,-0.015084642794747518,0.3170535619512689,1.8871713446803275,0.12,0.0,-0.7853981633974483,0
9351.417270428,-0.01936394633520911,0.3282837617447584,1.9348633201944436,0.12,0.0,-0.7853981633974483,0
9351.517430293,-0.024174343169164808,0.3392983367033357,1.9825604059128457,0.12,0.0,-0.7853981633974483,0
9351.617607242,-0.029505429928416475,0.35007282406753804,2.030265627195171,0.12,0.0,-0.7853981633974483,0
9351.71777617,-0.03534374835424147,0.36058001025257747,2.0779670288009093,0.12,0.0,-0.7853981633974483,0
9351.817950879,-0.04167683677227631,0.3707974263908395,2.1256711833738295,0.12,0.0,-0.7853981633974483,0
9351.918102461,-0.048488266879568954,0.3806990074224701,2.173364324648759,0.12,0.0,-0.7853981633974483,0
9352.018263055,-0.05576470594217242,0.3902654235053393,2.2210617575239437,0.12,0.0,-0.7853981633974483,0
9352.118418752,-0.06348859082907181,0.3994735915472666,2.2687568584002147,0.12,0.0,-0.7853981633974483,0
9352.218607682,-0.0716455555835952,0.4083058369240884,2.31646778514985,0.12,0.0,-0.7853981633974483,0
9352.31874968,-0.08021027050372603,0.41673524395726935,2.3641563624320683,0.12,0.0,-0.7853981633974483,0
9352.418993407,-0.0891765696625832,0.4247544875970807,2.4118933840369348,0.12,0.0,-0.7853981633974483,0
9352.519156501,-0.0985075211582505,0.43233099325226726,2.459592007436435,0.12,0.0,-0.7853981633974483,0
9352.619296467,-0.10818679789218574,0.43945243875796225,2.5072796170606564,0.12,0.0,-0.7853981633974483,0
9352.719433673,-0.11819426229190054,0.4461042115032869,2.554965912346519,0.12,0.0,-0.7853981633974483,0
9352.819631249,-0.12851382357147367,0.4522748059638686,2.602680956403387,0.12,0.0,-0.7853981633974483,0
9352.919769809,-0.13904245901015136,0.4580667974228788,2.638658882151647,0.12,0.0,-0.5235987755982988,0
9353.019916026,-0.1497734552326702,0.46347670804115143,2.67463955891835,0.12,0.0,-0.5235987755982988,0
9353.120107561,-0.1606971389014901,0.4684991859334908,2.7106365176012375,0.12,0.0,-0.5235987755982988,0
9353.220243047,-0.17070773322595506,0.47259116309880994,2.7535534461861078,0.108,-0.11983763677943392,-0.7853981633974483,0
9353.320412756,-0.18183441724234556,0.4771393582853355,2.7535534461861078,0.12,0.11979669422866891,0,0
9353.420596373,-0.19172617625908855,0.48118275977673647,2.7535534461861078,0.10666666666666666,-0.1330889593789809,0,0
9353.520782646,-0.20038169486181545,0.48472082987810844,2.7535534461861078,0.09333333333333332,-0.13308543110950244,0,0
9353.620958867,-0.20779996643428703,0.48775315712030864,2.7535534461861078,0.08,-0.13309878532062394,0,0
9353.72117556,-0.21398435694574605,0.4902811173926034,2.7535534461861078,0.06666666666666667,-0.13304503405859758,0,0
9353.821470386,-0.21893572663632457,0.49230506233075605,2.7535534461861078,0.05333333333333333,-0.13294138755898055,0,0
9353.921676141,-0.2226459559516815,0.49382167294791335,2.7535534461861078,0.04000000000000001,-0.13305955664084002,0,0
9354.02183913,-0.22511838652279823,0.49483231518472054,2.7535534461861078,0.026666666666666672,-0.13311636829617382,0,0
9354.122006339,-0.22635465389173942,0.4953376575929703,2.7535534461861078,0.013333333333333336,-0.1331107601640278,0,0
9354.222179173,-0.22635465389173942,0.4953376575929703,2.7535534461861078,0.0,-0.13310328559861367,0,0
9354.322356071,-0.22635465389173942,0.4953376575929703,2.7535534461861078,0,0.0,0,0
9354.422523957,-0.22635465389173942,0.4953376575929703,2.7535534461861078,0,0.0,0,0
9354.522717783,-0.22635465389173942,0.4953376575929703,2.7535534461861078,0,0.0,0,0
9354.622945519,-0.22635465389173942,0.4953376575929703,2.7535534461861078,0,0.0,0,0
9354.723153045,-0.22635465389173942,0.4953376575929703,2.7535534461861078,0,0.0,0,0
9354.823359528,-0.22635465389173942,0.4953376575929703,2.7535534461861078,-0.0,-0.0,-0.2,0
9354.923535801,-0.2251173868269371,0.49483444690499323,2.755313962623915,-0.013333333333333332,-0.13309871623418942,-0.2,0
9355.023708322,-0.22263941734594872,0.49383678170681017,2.758834863622891,-0.026666666666666665,-0.1331037014954299,-0.2,0
