timestamp,position_x,position_y,angle,speed,acceleration,steering_angle,distance_from_object (cm)
904.792776783,0,0,0,0,0,0,-1
904.892943323,0.0,0.0,1.5707963267948966,-0.0,-0.0,0,0
904.99312283,-1.0338011538575955e-19,-0.0016883254087257944,1.5707963267948966,-0.01685300176938973,-0.1682280365924306,0,0
905.093294213,-3.1012357905465617e-19,-0.005064702398611196,1.5707963267948966,-0.03370600353877946,-0.16824168005522003,0,0
905.193470318,-6.202533931433218e-19,-0.010129506623055173,1.5707963267948966,-0.05055900530816919,-0.16823374964916868,0,0
905.293649919,-1.0337742426996733e-18,-0.016882814594696642,1.5707963267948966,-0.06741200707755891,-0.16822787874133813,0,0
905.393803795,-1.5505425702392452e-18,-0.025322281841895854,1.5707963267948966,-0.08426500884694864,-0.16827108887312264,0,0
905.493978605,-2.170794180175242e-18,-0.03545175934296539,1.5707963267948966,-0.10111801061633838,-0.16823592447432614,0,0
905.594136282,-2.894297295790125e-18,-0.04726746189685462,1.5707963267948966,-0.1179710123857281,-0.168264702958264,0,0
905.694312915,-3.721314492311242e-18,-0.060773677682449595,1.5707963267948966,-0.13482401415511783,-0.16823286294121145,0,0
905.794488402,-4.651698194878897e-18,-0.0759679966193941,1.5707963267948966,-0.15167701592450755,-0.16823478751233323,0,0
905.894664045,-5.685459474239111e-18,-0.09285059950669122,1.5707963267948966,-0.16853001769389728,-0.1682345255261317,0,0
905.994867757,-6.822915504993055e-18,-0.11142666619866945,1.5707963267948966,-0.185383019463287,-0.1681873997781644,0,0
906.095063292,-8.063675370515268e-18,-0.1316898125423512,1.5707963267948966,-0.20223602123267675,-0.1682011256228912,0,0
906.195261155,-9.407863122394819e-18,-0.15364206445392972,1.5707963267948966,-0.21908902300206645,-0.16819721763306708,0,0
906.295438141,-1.0751770802354621e-17,-0.17558974244395073,1.5707963267948966,-0.21908902300206645,0.0,0,0
906.395622158,-1.209577280552599e-17,-0.1975389608489164,1.5707963267948966,-0.21908902300206645,0.0,0,0
906.495789406,-1.3336182382241302e-17,-0.2177963865422499,1.5707963267948966,-0.20223602123267673,0.1682486252332777,0,0
906.595959206,-1.447325346309597e-17,-0.23636616652528408,1.5707963267948966,-0.185383019463287,0.1682443388065981,0,0
906.696137495,-1.5507042047819516e-17,-0.2532492153430054,1.5707963267948966,-0.16853001769389725,0.168230081962997,0,0
906.796301671,-1.6437320699038217e-17,-0.26844181866122574,1.5707963267948966,-0.15167701592450755,0.16825378535921007,0,0
906.896463868,-1.726421871786386e-17,-0.28194608812735034,1.5707963267948966,-0.1348240141551178,0.16825710970979985,0,0
906.996700324,-1.7988290904704418e-17,-0.29377108431963506,1.5707963267948966,-0.11797101238572807,0.1681324584079408,0,0
907.096886996,-1.8608615960495383e-17,-0.3039017612825416,1.5707963267948966,-0.10111801061633835,0.16821600551217203,0,0
907.19708214,-1.9125597220336748e-17,-0.3123447059781274,1.5707963267948966,-0.08426500884694862,0.16820178200832425,0,0
907.297264791,-1.9539130659667314e-17,-0.31909821955638495,1.5707963267948966,-0.0674120070775589,0.16822275714581922,0,0
907.397483374,-1.9849391979111114e-17,-0.3241651714262599,1.5707963267948966,-0.050559005308169175,0.16816244318069537,0,0
907.497719558,-2.005626918539957e-17,-0.32754373259887704,1.5707963267948966,-0.03370600353877945,0.16813291465078847,0,0
907.59788841,-2.0159638305371707e-17,-0.3292318784388712,1.5707963267948966,-0.016853001769389697,0.16824593107431896,0,0
907.698090745,-2.0159638305371707e-17,-0.3292318784388712,1.5707963267948966,-0.0,0.16818971104214558,0,0
907.798321826,-2.0159638305371707e-17,-0.3292318784388712,1.5707963267948966,-0.0,0.0,0,0
