timestamp,position_x,position_y,angle,speed,acceleration,steering_angle
3536.406235212,0,0,0,0,0,0
3536.414205056,9.760243944236033e-20,0.001593968799988943,1.5707963267948966,0.2,0.2,0
3536.422388181,1.9781681782459177e-19,0.0032305937999808523,1.5707963267948966,0.2,0.0,0
3536.430791566,3.007286032507024e-19,0.004911270800039347,1.5707963267948966,0.2,0.0,0
3536.438717504,3.977933492697536e-19,0.00649645840003359,1.5707963267948966,0.2,0.0,0
3536.446421306,4.921377138744677e-19,0.008037218800018309,1.5707963267948966,0.2,0.0,0
3536.454676983,5.932405980010977e-19,0.009688354199988682,1.5707963267948966,0.2,0.0,0
3536.4623824,6.876047406540812e-19,0.011229437600013627,1.5707963267948966,0.2,0.0,0
3536.469982972,7.806849023662012e-19,0.01274955199996839,1.5707963267948966,0.2,0.0,0
3536.477791983,8.76317705623538e-19,0.014311354199980999,1.5707963267948966,0.2,0.0,0
3536.485401618,9.69508857081942e-19,0.01583328120004808,1.5707963267948966,0.2,0.0,0
3536.493150264,1.0644024022979788e-18,0.017383010400044443,1.5707963267948966,0.2,0.0,0
3536.500867347,1.158909412244884e-18,0.01892642700004217,1.5707963267948966,0.2,0.0,0
3536.508595577,1.2535529335692114e-18,0.020472073000019013,1.5707963267948966,0.2,0.0,0
3536.516345941,1.3484675182175191e-18,0.022022145800019648,1.5707963267948966,0.2,0.0,0
3536.523985577,1.4420260759582939e-18,0.02355007300002399,1.5707963267948966,0.2,0.0,0
3536.531604222,1.5353275680903356e-18,0.025073802000042635,1.5707963267948966,0.2,0.0,0
3536.539361306,1.6303244490020015e-18,0.026625218800018047,1.5707963267948966,0.2,0.0,0
3536.546964952,1.7234422563595811e-18,0.028145948000019416,1.5707963267948966,0.2,0.0,0
3536.554811827,1.8195387598778938e-18,0.029715322999982162,1.5707963267948966,0.2,0.0,0
3536.562538389,1.9141618540980126e-18,0.03126063540003088,1.5707963267948966,0.2,0.0,0
3536.570133129,2.0071705944122946e-18,0.03277958340004261,1.5707963267948966,0.2,0.0,0
3536.577857556,2.1017675424157366e-18,0.0343244687999686,1.5707963267948966,0.2,0.0,0
3536.585508702,2.195467057004923e-18,0.03585469800000283,1.5707963267948966,0.2,0.0,0
3536.593160733,2.2891774097150457e-18,0.0373851041999842,1.5707963267948966,0.2,0.0,0
3536.60094016,2.3844479134632794e-18,0.038940989599996104,1.5707963267948966,0.2,0.0,0
3536.608687191,2.479321680636616e-18,0.04049039580004319,1.5707963267948966,0.2,0.0,0
3536.616437556,2.574236277531262e-18,0.04204046880004171,1.5707963267948966,0.2,0.0,0
3536.624107712,2.668168597470907e-18,0.04357449999997698,1.5707963267948966,0.2,0.0,0
3536.631718962,2.7613795269720116e-18,0.04509674999999334,1.5707963267948966,0.2,0.0,0
3536.639614379,2.858070498540285e-18,0.046675833399967816,1.5707963267948966,0.2,0.0,0
3536.647317504,2.952406572290312e-18,0.0482164584000202,1.5707963267948966,0.2,0.0,0
3536.65508792,3.047566723113001e-18,0.049770541599991704,1.5707963267948966,0.2,0.0,0
3536.662887608,3.1430853525482035e-18,0.05133047919998717,1.5707963267948966,0.2,0.0,0
3536.670502972,3.236346664020444e-18,0.052853552000033235,1.5707963267948966,0.2,0.0,0
3536.678201514,3.3306266122053284e-18,0.05439326040004744,1.5707963267948966,0.2,0.0,0
3536.685854899,3.4243535466303936e-18,0.05592393739998443,1.5707963267948966,0.2,0.0,0
3536.693442243,3.5172717120674e-18,0.057441406199995985,1.5707963267948966,0.2,0.0,0
3536.70117391,3.611957324502608e-18,0.05898773959997925,1.5707963267948966,0.2,0.0,0
3536.708953441,3.707229101886751e-18,0.06054364580004403,1.5707963267948966,0.2,0.0,0
3536.716618441,3.801098279036906e-18,0.06207664579997072,1.5707963267948966,0.2,0.0,0
3536.724374691,3.896084946396468e-18,0.06362789579998207,1.5707963267948966,0.2,0.0,0
3536.731976983,3.989186172039104e-18,0.06514835420002782,1.5707963267948966,0.2,0.0,0
3536.739700316,4.083769722409023e-18,0.06669302079999397,1.5707963267948966,0.2,0.0,0
3536.747370576,4.177703315984577e-18,0.06822707279998212,1.5707963267948966,0.2,0.0,0
3536.75513016,4.2727308130710175e-18,0.06977898960003585,1.5707963267948966,0.2,0.0,0
3536.762936254,4.368327893380312e-18,0.07134020840003359,1.5707963267948966,0.2,0.0,0
3536.770603754,4.462227686705242e-18,0.0728737084000386,1.5707963267948966,0.2,0.0,0
3536.778251566,4.55588637156755e-18,0.07440327080003044,1.5707963267948966,0.2,0.0,0
3536.786044326,4.651320157473145e-18,0.07596182280003631,1.5707963267948966,0.2,0.0,0
3536.794053337,4.749402254328162e-18,0.07756362500003888,1.5707963267948966,0.2,0.0,0
3536.801859274,4.844997411940039e-18,0.07912481240000488,1.5707963267948966,0.2,0.0,0
3536.809633545,4.940204772898784e-18,0.08067966660000819,1.5707963267948966,0.2,0.0,0
3536.817307868,5.0341881238766424e-18,0.08221453120004298,1.5707963267948966,0.2,0.0,0
3536.82510542,5.129680594854399e-18,0.08377404160000877,1.5707963267948966,0.2,0.0,0
3536.832724795,5.2229910269082046e-18,0.08529791660002956,1.5707963267948966,0.2,0.0,0
3536.840349795,5.316370345339938e-18,0.08682291659997644,1.5707963267948966,0.2,0.0,0
3536.848080472,5.411043833777531e-18,0.08836905200005275,1.5707963267948966,0.2,0.0,0
3536.855753597,5.505012513480388e-18,0.08990367699998386,1.5707963267948966,0.2,0.0,0
3536.863545264,5.6004329139987985e-18,0.09146201040002779,1.5707963267948966,0.2,0.0,0
3536.871195212,5.694117757318553e-18,0.0929920000000493,1.5707963267948966,0.2,0.0,0
3536.878771983,5.786906440848822e-18,0.09450735420005003,1.5707963267948966,0.2,0.0,0
3536.886532087,5.881940306092532e-18,0.09605937500000437,1.5707963267948966,0.2,0.0,0
3536.89417516,5.9755409549441866e-18,0.09758798960001515,1.5707963267948966,0.2,0.0,0
3536.901782451,6.068703400678896e-18,0.09910944780003776,1.5707963267948966,0.2,0.0,0
3536.909594274,6.164370641002027e-18,0.10067181240001448,1.5707963267948966,0.2,0.0,0
3536.917225472,6.257825863047173e-18,0.10219805200003977,1.5707963267948966,0.2,0.0,0
3536.924962504,6.3525771777844575e-18,0.10374545840004432,1.5707963267948966,0.2,0.0,0
3536.932591045,6.44599986096298e-18,0.10527116660005051,1.5707963267948966,0.2,0.0,0
3536.940161879,6.538715837207595e-18,0.10678533339996649,1.5707963267948966,0.2,0.0,0
3536.947889639,6.633353602697146e-18,0.10833088540002792,1.5707963267948966,0.2,0.0,0
3536.95557391,6.7274587815366556e-18,0.10986773960003121,1.5707963267948966,0.2,0.0,0
3536.963316722,6.822280880856608e-18,0.11141630199999783,1.5707963267948966,0.2,0.0,0
3536.971050941,6.9169977462817606e-18,0.11296314580004038,1.5707963267948966,0.2,0.0,0
3536.978633441,7.009856589825866e-18,0.1144796458000201,1.5707963267948966,0.2,0.0,0
3536.986359483,7.104473315877578e-18,0.11602485419998632,1.5707963267948966,0.2,0.0,0
3536.994007399,7.198133274375794e-18,0.11755443740003105,1.5707963267948966,0.2,0.0,0
3537.001575628,7.290817348574525e-18,0.11906808319999984,1.5707963267948966,0.2,0.0,0
3537.009353753,7.386071907422986e-18,0.1206237082000371,1.5707963267948966,0.2,0.0,0
3537.017018493,7.479937900491722e-18,0.122156656199968,1.5707963267948966,0.2,0.0,0
3537.024694639,7.57394357677853e-18,0.12369188539996687,1.5707963267948966,0.2,0.0,0
3537.032425472,7.668618975661634e-18,0.12523805199998608,1.5707963267948966,0.2,0.0,0
3537.040056306,7.76206973999502e-18,0.12676421880005367,1.5707963267948966,0.2,0.0,0
3537.047772243,7.856562715487663e-18,0.12830740620001965,1.5707963267948966,0.2,0.0,0
3537.055445785,7.950536501969357e-18,0.12984211459997827,1.5707963267948966,0.2,0.0,0
3537.063220576,8.045750231090939e-18,0.13139707279997315,1.5707963267948966,0.2,0.0,0
3537.07097792,8.140750296089593e-18,0.13294854160003527,1.5707963267948966,0.2,0.0,0
3537.078591566,8.233990568123994e-18,0.1344712707999861,1.5707963267948966,0.2,0.0,0
3537.086202087,8.327192569949674e-18,0.13599337499999822,1.5707963267948966,0.2,0.0,0
3537.093952503,8.422107791413151e-18,0.13754345819997982,1.5707963267948966,0.2,0.0,0
3537.101543962,8.515076351067633e-18,0.13906175000001897,1.5707963267948966,0.2,0.0,0
3537.109294795,8.609996679309947e-18,0.1406119166000281,1.5707963267948966,0.2,0.0,0
3537.116965316,8.70393346921326e-18,0.1421460208000099,1.5707963267948966,0.2,0.0,0
3537.124589014,8.797296842745221e-18,0.14367076039998214,1.5707963267948966,0.2,0.0,0
3537.132329847,8.892094706310715e-18,0.14521892700004177,1.5707963267948966,0.2,0.0,0
